stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420035170002",44,45,1,0.06,93,96,3,0.39,26,22,4,0.15,144,130,14,2.82,155,171,16,3.47,77,91,14,1.51,175,159,16,3.92
"420035180011",0,0,0,0.00,37,33,4,0.29,86,72,14,2.34,141,152,11,3.01,113,116,3,0.66,72,76,4,0.56,66,66,0,0.00
"420035180012",0,0,0,0.00,38,42,4,0.25,72,73,1,0.12,162,148,14,3.76,117,115,2,0.39,84,76,8,1.11,130,149,19,4.10
"420035180013",0,0,0,0.00,0,0,0,0.00,56,49,7,0.85,139,124,15,4.53,59,64,5,0.64,37,39,2,0.16,169,184,15,5.51
"420035190001",0,0,0,0.00,32,28,4,0.29,54,50,4,0.49,91,99,8,1.64,124,133,9,2.51,56,47,9,1.14,87,87,0,0.00
"420035190002",8,9,1,0.01,20,25,5,0.15,103,112,9,1.43,156,159,3,0.72,142,148,6,1.31,75,73,2,0.23,146,124,22,4.94
"420035190003",0,0,0,0.00,31,31,0,0.00,45,44,1,0.17,19,19,0,0.00,80,78,2,0.59,38,40,2,0.28,56,57,1,0.21
"420035200011",39,37,2,0.10,97,115,18,2.26,99,99,0,0.00,96,99,3,0.37,166,141,25,5.36,75,87,12,1.16,202,196,6,1.57
"420035200012",13,7,6,0.10,91,87,4,0.45,28,33,5,0.17,142,132,10,1.77,198,193,5,1.23,202,210,8,2.01,130,142,12,1.94
"420035200021",0,0,0,0.00,57,62,5,0.57,93,79,14,2.62,138,150,12,3.33,74,74,0,0.00,37,41,4,0.30,98,91,7,1.38
"420035200022",35,33,2,0.11,19,12,7,0.21,115,115,0,0.00,119,111,8,1.54,107,94,13,2.25,104,117,13,2.18,120,137,17,3.30
"420035200023",0,0,0,0.00,69,67,2,0.30,41,47,6,0.54,105,93,12,2.78,85,80,5,0.94,50,50,0,0.00,104,117,13,2.98
"420035211001",0,0,0,0.00,10,12,2,0.05,26,24,2,0.13,148,153,5,1.85,107,110,3,0.80,40,29,11,1.10,69,72,3,0.52
"420035211002",0,0,0,0.00,90,84,6,1.02,135,141,6,1.53,50,51,1,0.09,83,81,2,0.31,66,56,10,1.25,106,117,11,2.20
"420035211003",9,10,1,0.01,78,80,2,0.18,144,137,7,1.17,200,206,6,1.40,159,152,7,1.30,101,110,9,1.06,168,164,4,0.78
"420035212001",98,94,4,0.39,278,290,12,3.29,246,251,5,1.21,125,133,8,0.99,104,94,10,1.03,84,76,8,0.66,79,76,3,0.23
"420035212002",0,0,0,0.00,78,81,3,0.60,59,64,5,0.75,73,75,2,0.37,96,79,17,4.15,21,19,2,0.11,66,75,9,1.51
"420035212003",0,0,0,0.00,62,55,7,0.67,91,94,3,0.42,159,161,2,0.49,163,162,1,0.25,49,41,8,0.61,122,133,11,2.08
"420035213011",0,0,0,0.00,63,67,4,0.50,45,37,8,0.72,21,25,4,0.17,86,82,4,0.69,100,101,1,0.20,187,190,3,1.12
"420035213012",85,90,5,0.65,202,204,2,0.62,31,45,14,0.67,97,90,7,1.04,56,47,9,0.77,41,47,6,0.38,139,128,11,2.35
"420035213013",10,8,2,0.06,0,0,0,0.00,66,63,3,0.60,124,121,3,1.12,62,69,7,1.31,43,48,5,0.65,27,23,4,0.33
"420035213014",0,0,0,0.00,36,38,2,0.13,106,97,9,1.68,106,97,9,1.68,149,164,15,3.93,78,76,2,0.27,93,96,3,0.49
"420035213021",65,60,5,0.47,181,205,24,6.34,57,58,1,0.08,104,98,6,0.91,147,144,3,0.64,25,28,3,0.11,106,92,14,2.17
"420035213022",32,35,3,0.17,173,150,23,7.03,118,128,10,2.08,115,120,5,1.02,59,59,0,0.00,39,34,5,0.34,30,40,10,0.53
"420035213023",0,0,0,0.00,36,35,1,0.07,78,79,1,0.14,197,201,4,1.43,71,74,3,0.39,110,109,1,0.20,60,54,6,0.65
"420035213024",0,0,0,0.00,31,30,1,0.11,28,28,0,0.00,67,85,18,4.13,46,31,15,2.36,10,8,2,0.07,110,110,0,0.00
"420035214011",22,16,6,0.15,60,48,12,0.82,152,150,2,0.35,178,200,22,4.48,174,167,7,1.39,114,113,1,0.13,174,180,6,1.19
"420035214012",0,0,0,0.00,47,43,4,0.54,55,67,12,1.89,102,96,6,1.75,67,68,1,0.19,60,57,3,0.51,19,19,0,0.00
"420035214021",0,0,0,0.00,39,28,11,0.83,57,58,1,0.11,91,100,9,1.59,151,154,3,0.88,85,83,2,0.33,92,92,0,0.00
"420035214022",0,0,0,0.00,12,12,0,0.00,55,64,9,1.03,122,124,2,0.51,140,130,10,2.92,101,111,10,2.11,49,38,11,1.13
"420035214023",0,0,0,0.00,71,78,7,0.97,69,72,3,0.40,95,97,2,0.37,117,100,17,3.88,48,55,7,0.65,113,111,2,0.44
"420035215001",0,0,0,0.00,86,87,1,0.13,38,32,6,0.35,130,124,6,1.19,218,233,15,4.97,115,123,8,1.40,71,59,12,1.29
"420035215002",0,0,0,0.00,41,44,3,0.14,117,116,1,0.13,221,201,20,4.96,218,230,12,2.94,81,80,1,0.09,213,220,7,1.67
"420035215003",0,0,0,0.00,18,18,0,0.00,66,68,2,0.38,41,40,1,0.12,77,79,2,0.45,75,84,9,1.96,67,55,12,2.34
"420035220001",26,26,0,0.00,42,41,1,0.13,60,61,1,0.18,98,95,3,0.90,44,54,10,1.35,28,30,2,0.17,28,19,9,0.77
"420035220002",57,56,1,0.07,237,253,16,4.60,132,125,7,1.12,125,110,15,2.28,80,91,11,1.07,97,95,2,0.24,96,94,2,0.23
"420035220003",0,0,0,0.00,37,32,5,0.46,80,87,7,1.38,93,90,3,0.69,61,64,3,0.45,84,88,4,0.83,50,44,6,0.74
"420035231001",27,31,4,0.20,54,56,2,0.20,77,74,3,0.42,137,125,12,2.97,152,162,10,2.75,33,29,4,0.24,73,76,3,0.40
"420035231002",0,0,0,0.00,17,11,6,0.17,100,104,4,0.68,126,148,22,4.75,82,71,11,1.54,68,75,7,0.82,191,175,16,5.23
"420035231003",0,0,0,0.00,0,0,0,0.00,21,20,1,0.07,137,139,2,0.94,84,69,15,4.32,43,57,14,2.06,7,7,0,0.00
"420035231004",0,0,0,0.00,55,57,2,0.37,40,35,5,0.68,50,46,4,0.68,58,62,4,0.79,30,30,0,0.00,61,64,3,0.62
"420035232001",0,0,0,0.00,38,38,0,0.00,72,80,8,1.13,159,153,6,1.87,123,120,3,0.72,75,79,4,0.59,43,40,3,0.25
"420035232002",46,39,7,0.74,34,40,6,0.47,43,52,9,0.89,132,124,8,2.43,84,84,0,0.00,32,23,9,0.66,63,72,9,1.31
"420035232003",0,0,0,0.00,38,32,6,0.54,111,101,10,2.64,105,109,4,1.00,81,94,13,2.51,11,6,5,0.13,74,78,4,0.70
"420035232004",0,0,0,0.00,53,47,6,1.03,85,88,3,0.82,54,62,8,1.39,63,72,9,1.83,10,8,2,0.06,45,33,12,1.74
"420035233001",7,11,4,0.08,67,65,2,0.40,13,12,1,0.04,69,66,3,0.62,79,76,3,0.71,28,33,5,0.42,70,70,0,0.00
"420035233002",0,0,0,0.00,54,43,11,0.94,73,75,2,0.23,113,113,0,0.00,153,150,3,0.73,41,38,3,0.20,196,211,15,4.67
"420035233003",0,0,0,0.00,18,21,3,0.19,70,73,3,0.76,80,65,15,4.32,60,72,12,2.59,18,13,5,0.32,32,34,2,0.23
"420035233004",0,0,0,0.00,35,31,4,0.25,105,101,4,0.76,103,109,6,1.12,141,130,11,2.82,99,97,2,0.36,67,82,15,1.83
"420035234001",0,0,0,0.00,102,108,6,1.03,65,63,2,0.22,150,148,2,0.51,143,141,2,0.48,38,32,6,0.39,94,100,6,0.95
"420035234002",0,0,0,0.00,43,34,9,1.23,37,33,4,0.47,141,146,5,2.25,50,58,8,1.27,30,27,3,0.29,13,16,3,0.12
"420035234003",0,0,0,0.00,73,62,11,2.46,33,31,2,0.20,29,38,9,0.80,88,91,3,0.81,51,45,6,0.94,52,59,7,1.12
"420035234004",0,0,0,0.00,47,63,16,2.57,47,45,2,0.32,35,25,10,1.19,65,62,3,0.67,46,42,4,0.63,53,56,3,0.54
"420035234005",0,0,0,0.00,50,54,4,0.40,86,78,8,1.39,141,145,4,1.14,48,58,10,0.97,48,36,12,1.17,121,123,2,0.49
"420035234006",15,17,2,0.09,16,13,3,0.14,15,11,4,0.17,56,54,2,0.32,79,78,1,0.23,61,69,8,1.41,105,105,0,0.00
"420035235011",0,0,0,0.00,81,72,9,0.98,141,140,1,0.19,126,129,3,0.51,139,125,14,2.63,88,86,2,0.24,166,189,23,5.15
"420035235012",24,31,7,0.26,73,73,0,0.00,137,136,1,0.21,207,224,17,5.39,124,113,11,2.09,63,56,7,0.68,25,20,5,0.19
"420035235013",0,0,0,0.00,105,106,1,0.18,65,54,11,1.23,132,138,6,1.37,76,76,0,0.00,67,61,6,0.69,134,144,10,2.31
"420035235021",15,18,3,0.07,19,16,3,0.09,127,126,1,0.19,159,183,24,5.73,103,87,16,2.47,97,94,3,0.44,146,142,4,0.88
"420035236001",0,0,0,0.00,60,68,8,0.57,139,143,4,0.66,123,121,2,0.29,179,171,8,1.70,120,125,5,0.71,219,212,7,1.83
"420035236002",0,0,0,0.00,41,36,5,0.43,60,44,16,2.03,112,112,0,0.00,90,107,17,3.24,70,76,6,0.89,99,97,2,0.42
"420035236003",0,0,0,0.00,151,179,28,4.87,154,151,3,0.53,144,148,4,0.66,193,193,0,0.00,127,112,15,2.19,99,85,14,1.60
"420035237011",58,52,6,1.12,64,62,2,0.41,13,17,4,0.17,114,115,1,0.37,40,42,2,0.26,13,12,1,0.04,9,11,2,0.06
"420035237012",0,0,0,0.00,94,96,2,0.24,138,138,0,0.00,175,182,7,1.54,170,168,2,0.43,132,125,7,1.16,88,88,0,0.00
"420035237013",0,0,0,0.00,27,45,18,1.31,82,74,8,1.76,103,111,8,2.22,90,80,10,2.42,34,27,7,0.64,36,35,1,0.10
"420035237014",25,32,7,0.53,0,0,0,0.00,67,70,3,0.61,76,61,15,3.43,53,54,1,0.16,48,53,5,0.72,63,62,1,0.19
"420035237021",0,0,0,0.00,112,121,9,1.25,128,115,13,2.06,150,158,8,1.49,140,147,7,1.21,169,150,19,3.98,108,116,8,1.07
"420035237022",0,0,0,0.00,41,45,4,0.22,82,87,5,0.54,246,245,1,0.32,137,135,2,0.36,183,176,7,1.69,70,71,1,0.09
"420035237023",37,44,7,0.43,199,214,15,4.94,27,26,1,0.04,98,90,8,1.30,76,68,8,1.01,90,75,15,2.24,77,87,10,1.27
"420035237024",0,0,0,0.00,75,77,2,0.58,0,0,0,0.00,78,79,1,0.30,25,20,5,0.48,49,45,4,0.75,33,39,6,0.76
"420035238001",0,0,0,0.00,58,64,6,0.59,92,92,0,0.00,115,124,9,1.76,85,89,4,0.58,88,85,3,0.45,150,134,16,4.08
"420035238002",0,0,0,0.00,88,88,0,0.00,27,20,7,0.53,75,82,7,1.46,60,60,0,0.00,61,51,10,1.69,49,59,10,1.36
"420035238003",4,3,1,0.01,50,46,4,0.46,60,65,5,0.68,39,36,3,0.27,37,41,4,0.34,42,44,2,0.19,206,203,3,1.41
"420035238004",0,0,0,0.00,38,30,8,0.39,96,100,4,0.49,266,278,12,4.07,136,128,8,1.39,118,120,2,0.30,131,129,2,0.33
"420035240001",57,55,2,0.42,56,58,2,0.41,95,84,11,3.84,48,59,11,1.94,16,16,0,0.00,0,0,0,0.00,0,0,0,0.00
"420035240002",26,30,4,0.20,18,16,2,0.07,15,20,5,0.15,151,142,9,2.66,76,78,2,0.30,102,111,9,1.80,123,114,9,2.17
"420035240003",15,9,6,0.26,27,26,1,0.08,94,93,1,0.28,90,91,1,0.26,80,82,2,0.47,25,27,2,0.15,10,13,3,0.09
"420035251001",0,0,0,0.00,146,162,16,2.40,184,167,17,3.21,181,174,7,1.30,181,172,9,1.67,160,172,12,1.97,121,126,5,0.62
"420035252001",69,76,7,0.60,131,118,13,2.11,107,109,2,0.27,150,158,8,1.49,61,52,9,0.68,92,93,1,0.11,196,200,4,0.97
"420035252002",0,0,0,0.00,25,30,5,0.43,70,63,7,1.69,22,24,2,0.15,53,56,3,0.55,42,48,6,0.87,78,69,9,2.42
"420035253001",0,0,0,0.00,19,16,3,0.20,53,48,5,0.92,101,103,2,0.70,44,37,7,1.07,34,42,8,0.94,37,42,5,0.64
"420035253002",0,0,0,0.00,73,57,16,1.88,158,162,4,1.02,82,83,1,0.13,144,147,3,0.70,70,69,1,0.11,94,103,9,1.36
"420035261011",0,0,0,0.00,0,0,0,0.00,26,31,5,0.39,104,111,7,2.19,86,76,10,2.59,21,19,2,0.13,95,95,0,0.00
"420035261012",12,16,4,0.05,185,169,16,3.15,116,114,2,0.25,322,339,17,5.82,136,146,10,1.45,113,104,9,1.08,57,53,4,0.24
"420035261013",19,16,3,0.06,148,138,10,1.57,161,181,20,3.42,278,273,5,1.48,187,180,7,1.39,102,102,0,0.00,47,52,5,0.25
"420035261014",0,0,0,0.00,42,31,11,0.81,96,93,3,0.51,67,72,5,0.59,49,52,3,0.26,16,15,1,0.03,299,306,7,3.68
"420035261021",0,0,0,0.00,62,52,10,0.75,123,119,4,0.60,169,167,2,0.41,197,190,7,1.67,131,157,26,4.13,143,140,3,0.52
"420035262011",0,0,0,0.00,38,39,1,0.08,110,121,11,2.41,113,104,9,2.02,79,73,6,0.94,51,56,5,0.51,112,110,2,0.45
"420035262012",0,0,0,0.00,76,87,11,0.88,148,137,11,1.71,300,301,1,0.31,185,174,11,2.14,144,158,14,2.12,100,96,4,0.42
"420035262021",12,25,13,0.31,82,74,8,1.32,50,50,0,0.00,106,101,5,1.07,73,75,2,0.29,98,98,0,0.00,75,73,2,0.30
"420035262022",53,59,6,0.33,106,105,1,0.11,274,275,1,0.28,225,217,8,1.87,142,167,25,3.68,99,87,12,1.23,66,55,11,0.75
"420035262023",35,39,4,0.26,83,66,17,2.64,108,104,4,0.81,127,136,9,2.14,72,74,2,0.27,86,97,11,1.77,24,19,5,0.22
"420035263011",4,3,1,0.01,56,46,10,0.78,91,76,15,1.89,129,146,17,3.04,80,85,5,0.55,227,221,6,1.89,135,145,10,1.87
"420035263012",0,0,0,0.00,99,83,16,1.78,128,119,9,1.29,176,177,1,0.20,265,260,5,1.49,172,204,32,6.17,52,49,3,0.17
"420035263021",54,60,6,0.42,80,71,9,0.93,115,117,2,0.30,191,184,7,1.73,148,171,23,4.42,170,154,16,3.53,13,14,1,0.02
"420035263022",0,0,0,0.00,41,40,1,0.10,78,81,3,0.59,68,64,4,0.68,32,32,0,0.00,110,111,1,0.28,71,72,1,0.18
"420035263023",59,57,2,0.20,187,182,5,1.58,88,79,9,1.34,112,115,3,0.57,69,76,7,0.82,75,81,6,0.76,0,0,0,0.00
"420035263024",0,0,0,0.00,132,138,6,1.76,68,60,8,1.21,34,46,12,0.91,140,131,9,2.80,57,54,3,0.38,19,21,2,0.08
"420035509001",0,0,0,0.00,47,56,9,1.61,63,57,6,1.44,77,71,6,1.76,46,46,0,0.00,13,15,2,0.10,16,17,1,0.06
"420035509002",15,18,3,0.09,26,26,0,0.00,72,63,9,1.35,145,133,12,3.63,90,98,8,1.50,39,41,2,0.16,92,100,8,1.54
"420035512001",69,76,7,0.90,60,50,10,1.12,65,54,11,1.33,160,143,17,5.07,105,120,15,2.94,40,50,10,0.75,37,43,6,0.41
"420035512002",15,10,5,0.16,68,73,5,0.73,49,44,5,0.53,143,129,14,4.32,55,63,8,0.95,58,54,4,0.50,75,90,15,2.43
"420035512003",9,12,3,0.05,39,30,9,0.69,51,50,1,0.10,110,112,2,0.43,120,133,13,3.07,68,56,12,1.61,111,115,4,0.87
"420035513001",13,13,0,0.00,78,76,2,0.36,47,44,3,0.32,118,128,10,2.69,58,59,1,0.13,77,64,13,2.29,47,54,7,0.75
"420035513002",51,47,4,0.31,70,79,9,0.95,96,95,1,0.14,90,96,6,0.81,136,131,5,1.03,46,43,3,0.21,174,172,2,0.52
"420035519001",44,46,2,0.34,74,73,1,0.28,70,73,3,0.80,15,13,2,0.11,40,45,5,0.77,9,7,2,0.07,9,4,5,0.17
"420035519002",87,92,5,0.76,32,42,10,0.56,40,31,9,0.63,112,128,16,3.14,141,123,18,4.45,101,102,1,0.18,57,52,5,0.50
"420035520001",13,13,0,0.00,83,93,10,3.29,42,34,8,1.33,22,22,0,0.00,49,43,6,1.17,23,33,10,0.91,20,14,6,0.48
"420035520002",36,33,3,0.43,44,44,0,0.00,31,30,1,0.12,49,48,1,0.19,20,26,6,0.48,72,71,1,0.29,0,0,0,0.00
"420035520003",10,13,3,0.14,11,20,9,0.47,25,23,2,0.24,71,68,3,1.02,51,50,1,0.24,15,10,5,0.36,26,25,1,0.12
"420035520004",7,9,2,0.04,80,80,0,0.00,35,34,1,0.10,16,24,8,0.38,120,108,12,4.25,36,37,1,0.11,45,47,2,0.27
"420035521001",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,42,37,5,0.78,26,27,1,0.10,46,44,2,0.34,155,161,6,3.46
"420035521002",64,66,2,0.70,17,18,1,0.09,4,5,1,0.02,60,57,3,0.98,19,20,1,0.10,19,17,2,0.21,0,0,0,0.00
"420035522001",17,12,5,0.18,99,93,6,1.23,56,65,9,1.04,90,85,5,0.93,72,71,1,0.15,34,36,2,0.14,115,121,6,1.43
"420035523001",22,25,3,0.38,64,65,1,0.37,17,11,6,0.59,11,15,4,0.25,34,35,1,0.20,26,23,3,0.45,0,0,0,0.00
"420035523002",0,0,0,0.00,0,0,0,0.00,14,12,2,0.16,48,46,2,0.54,53,52,1,0.30,36,38,2,0.40,28,31,3,0.47
"420035523003",38,40,2,0.15,39,40,1,0.08,107,111,4,0.87,131,108,23,6.10,88,100,12,2.14,31,28,3,0.19,60,67,7,0.85
"420035524001",0,0,0,0.00,40,45,5,0.68,54,41,13,2.40,26,28,2,0.18,52,50,2,0.36,53,48,5,0.91,67,80,13,2.98
"420035524002",29,36,7,0.48,52,51,1,0.12,37,40,3,0.26,64,65,1,0.15,63,59,4,0.59,75,62,13,2.30,104,111,7,1.72
"420035524003",0,0,0,0.00,86,77,9,1.24,40,37,3,0.19,105,117,12,2.02,179,186,7,2.01,68,62,6,0.65,145,144,1,0.23
"420035604001",26,40,14,1.02,76,74,2,0.42,47,49,2,0.26,135,123,12,4.53,44,48,4,0.49,15,11,4,0.17,15,13,2,0.08
"420035604002",66,64,2,0.27,74,77,3,0.46,61,59,2,0.25,68,62,6,0.84,90,89,1,0.19,67,76,9,1.24,59,58,1,0.12
"420035605001",97,111,14,2.38,159,137,22,6.14,101,96,5,0.89,49,56,7,0.60,94,98,4,0.66,26,29,3,0.14,44,43,1,0.08
"420035605002",18,18,0,0.00,215,219,4,1.29,137,128,9,1.85,92,107,15,2.07,147,130,17,3.75,24,24,0,0.00,34,41,7,0.36
"420035606001",0,0,0,0.00,0,0,0,0.00,45,44,1,0.15,90,99,9,2.73,56,51,5,0.94,78,81,3,0.79,28,22,6,0.57
"420035606002",10,7,3,0.11,61,64,3,0.67,11,9,2,0.08,41,43,2,0.30,55,55,0,0.00,80,82,2,0.59,15,13,2,0.11
"420035610001",11,10,1,0.04,29,27,2,0.21,14,15,1,0.05,75,70,5,1.33,33,26,7,0.82,96,103,7,2.38,24,31,7,0.60
"420035610002",4,2,2,0.02,52,51,1,0.15,110,114,4,1.27,69,70,1,0.20,56,54,2,0.32,38,37,1,0.11,18,19,1,0.05
"420035611001",0,0,0,0.00,23,17,6,0.37,94,97,3,0.75,94,88,6,1.50,91,90,1,0.24,40,49,9,0.96,33,34,1,0.09
"420035612001",21,18,3,0.23,18,26,8,0.51,40,40,0,0.00,77,70,7,1.93,52,65,13,2.41,44,36,8,1.26,28,25,3,0.30
"420035612002",9,8,1,0.03,12,12,0,0.00,32,28,4,0.42,55,59,4,0.73,106,108,2,0.70,51,58,7,1.18,38,30,8,1.00
"420035614001",0,0,0,0.00,54,60,6,1.08,45,42,3,0.45,72,78,6,1.44,75,68,7,1.76,27,25,2,0.18,26,26,0,0.00
"420035614002",14,15,1,0.03,63,61,2,0.24,135,152,17,4.45,125,107,18,4.36,113,118,5,1.09,53,50,3,0.31,13,13,0,0.00
"420035614003",54,57,3,0.26,37,43,6,0.36,52,60,8,0.67,108,110,2,0.35,113,113,0,0.00,70,52,18,2.03,188,187,1,0.30
"420035614004",0,0,0,0.00,51,41,10,0.59,178,167,11,2.26,182,176,6,1.26,221,239,18,4.59,119,132,13,1.78,116,112,4,0.54
"420035615001",77,71,6,0.56,47,44,3,0.17,62,50,12,0.90,142,129,13,2.23,240,259,19,5.50,161,159,2,0.39,100,117,17,2.05
"420035615002",46,38,8,0.84,24,27,3,0.17,19,22,3,0.13,124,126,2,0.57,85,88,3,0.58,52,43,9,1.07,86,92,6,1.18
"420035615003",54,65,11,1.72,23,15,8,0.53,14,12,2,0.08,130,120,10,3.76,41,50,9,1.07,71,72,1,0.21,13,12,1,0.04
"420035616001",14,16,2,0.21,59,62,3,1.31,21,16,5,0.78,14,12,2,0.21,24,27,3,0.53,3,2,1,0.02,0,0,0,0.00
"420035616002",8,8,0,0.00,82,82,0,0.00,46,49,3,0.46,43,47,4,0.57,65,57,8,1.72,5,3,2,0.03,53,56,3,0.53
"420035616003",0,0,0,0.00,0,0,0,0.00,33,32,1,0.13,73,67,6,1.72,55,61,6,1.30,37,40,3,0.44,56,54,2,0.44
"420035616004",0,0,0,0.00,14,16,2,0.13,41,44,3,0.58,23,27,4,0.44,41,39,2,0.39,0,0,0,0.00,92,85,7,3.05
"420035617001",10,8,2,0.24,0,0,0,0.00,32,46,14,5.40,14,7,7,1.18,10,7,3,0.36,14,10,4,0.67,3,5,2,0.07
"420035617002",0,0,0,0.00,33,31,2,0.34,53,51,2,0.55,39,38,1,0.20,31,43,12,1.92,38,31,7,1.37,0,0,0,0.00
"420035619001",0,0,0,0.00,47,42,5,0.68,6,5,1,0.02,56,59,3,0.49,93,95,2,0.54,75,63,12,2.62,67,80,13,2.53
"420035619002",18,17,1,0.03,40,42,2,0.13,175,159,16,4.49,116,115,1,0.19,128,137,9,1.85,61,68,7,0.68,86,86,0,0.00
"420035620001",255,269,14,4.01,308,302,6,2.07,97,100,3,0.33,56,58,2,0.13,64,60,4,0.29,37,41,4,0.17,74,61,13,1.08
"420035620002",321,340,19,7.97,126,124,2,0.33,64,58,6,0.50,24,26,2,0.06,103,98,5,0.67,71,61,10,0.93,56,58,2,0.15
"420035620003",12,22,10,0.33,19,20,1,0.05,30,30,0,0.00,54,44,10,1.48,43,46,3,0.35,52,36,16,2.29,154,166,12,5.08
"420035623001",0,0,0,0.00,64,66,2,0.53,26,29,3,0.32,57,50,7,1.66,38,34,4,0.63,20,22,2,0.17,36,40,4,0.60
"420035623002",9,12,3,0.11,55,63,8,1.86,19,19,0,0.00,3,3,0,0.00,59,58,1,0.25,38,33,5,0.81,53,48,5,1.12
"420035623003",0,0,0,0.00,59,50,9,2.17,11,14,3,0.13,110,115,5,2.24,14,17,3,0.17,51,49,2,0.42,0,0,0,0.00
"420035623004",0,0,0,0.00,0,0,0,0.00,57,65,8,2.05,36,30,6,0.97,68,67,1,0.31,44,38,6,1.19,17,22,5,0.38
"420035623005",0,0,0,0.00,0,0,0,0.00,91,94,3,1.16,33,31,2,0.28,54,58,4,0.92,43,39,4,0.73,15,14,1,0.06
"420035623006",0,0,0,0.00,11,10,1,0.04,69,79,10,2.74,15,23,8,0.48,22,25,3,0.26,16,17,1,0.06,119,98,21,9.92
"420035624001",16,20,4,0.18,62,60,2,0.34,12,16,4,0.13,82,73,9,2.03,85,84,1,0.23,54,53,1,0.15,53,58,5,0.73
"420035624002",0,0,0,0.00,4,5,1,0.02,22,32,10,1.12,47,51,4,0.96,15,13,2,0.15,15,7,8,0.61,93,88,5,2.37
"420035624003",0,0,0,0.00,0,0,0,0.00,34,36,2,0.49,0,0,0,0.00,6,9,3,0.13,51,44,7,2.59,47,49,2,0.68
"420035624004",3,4,1,0.01,57,54,3,0.56,63,68,5,1.03,48,43,5,0.78,23,16,7,0.52,64,75,11,2.29,49,47,2,0.32
"420035624005",0,0,0,0.00,68,57,11,4.79,22,19,3,0.42,5,2,3,0.10,38,43,5,1.22,12,21,9,0.69,11,14,3,0.21
"420035625001",0,0,0,0.00,36,38,2,0.55,0,0,0,0.00,4,2,2,0.06,51,51,0,0.00,28,24,4,0.85,12,16,4,0.37
"420035625002",0,0,0,0.00,54,61,7,1.64,23,23,0,0.00,74,69,5,1.61,36,37,1,0.16,23,24,1,0.10,20,16,4,0.35
"420035625003",25,28,3,0.21,18,22,4,0.20,38,37,1,0.10,81,89,8,1.79,82,63,19,4.29,38,44,6,0.63,81,80,1,0.22
"420035625004",6,7,1,0.01,119,121,2,0.52,86,102,16,3.03,133,131,2,0.59,38,32,6,0.50,28,18,10,0.62,44,43,1,0.10
"420035626001",0,0,0,0.00,28,25,3,0.68,26,28,2,0.42,49,46,3,1.20,20,24,4,0.65,0,0,0,0.00,0,0,0,0.00
"420035626002",9,8,1,0.02,35,33,2,0.16,69,57,12,1.84,121,140,19,5.12,102,105,3,0.68,53,50,3,0.35,60,56,4,0.53
"420035626003",0,0,0,0.00,34,32,2,0.20,89,90,1,0.27,93,105,12,3.36,49,45,4,0.59,56,48,8,1.35,11,12,1,0.03
"420035626004",0,0,0,0.00,0,0,0,0.00,80,71,9,2.91,18,21,3,0.22,70,69,1,0.28,37,41,4,0.60,42,45,3,0.51
"420035627001",0,0,0,0.00,54,59,5,1.02,23,22,1,0.09,81,97,16,4.87,43,36,7,1.13,21,15,6,0.47,44,37,7,1.16
"420035627002",70,68,2,0.26,162,178,16,4.78,21,22,1,0.04,40,37,3,0.22,105,105,0,0.00,84,77,7,1.08,60,55,5,0.55
"420035628001",0,0,0,0.00,49,50,1,0.22,22,20,2,0.20,68,70,2,0.61,48,51,3,0.64,20,14,6,0.54,17,19,2,0.15
"420035628002",15,19,4,0.11,67,60,7,0.86,110,115,5,1.01,110,91,19,3.83,52,43,9,0.86,48,56,8,0.70,143,161,18,4.72
"420035629001",9,7,2,0.07,92,83,9,3.11,39,36,3,0.44,34,33,1,0.13,41,48,7,1.08,18,24,6,0.41,33,35,2,0.25
"420035629002",7,8,1,0.04,19,13,6,0.69,16,20,4,0.39,97,89,8,4.67,14,19,5,0.42,3,6,3,0.05,10,11,1,0.06
"420035629003",19,13,6,0.27,83,76,7,1.38,43,43,0,0.00,127,135,8,2.41,86,80,6,1.22,21,22,1,0.05,43,53,10,1.02
"420035630001",52,50,2,0.22,188,190,2,0.81,61,68,7,0.92,65,70,5,0.70,42,40,2,0.18,38,29,9,0.74,19,18,1,0.04
"420035630002",8,8,0,0.00,0,0,0,0.00,107,111,4,1.27,47,38,9,1.26,70,79,9,1.87,65,65,0,0.00,39,35,4,0.46
"420035630003",0,0,0,0.00,8,10,2,0.05,35,38,3,0.36,55,61,6,1.13,47,47,0,0.00,83,79,4,1.14,64,57,7,1.53
"420035630004",0,0,0,0.00,11,11,0,0.00,0,0,0,0.00,25,31,6,0.70,111,123,12,6.25,18,13,5,0.42,48,35,13,2.93
"420035631001",0,0,0,0.00,140,127,13,4.06,55,56,1,0.12,61,65,4,0.54,72,84,12,1.93,57,59,2,0.25,63,57,6,0.84
"420035631002",56,57,1,0.06,144,152,8,1.21,155,156,1,0.16,211,216,5,1.10,180,170,10,1.88,128,128,0,0.00,81,76,5,0.42
