serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2008000262734,H,2,1400,1,42,1044592,1063801,4,1,1,3,1,5,02,2,0000,150,2,2000,003,4,01000,,,,,3,8,,,,1,2,,20,3,0002,5,,,,,,1,4,22200,0,4,4,4,1,1,7,00,,0,0,00,037,0,1,0,0,1,1,1,00692,,0,0,47,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,2,6,2,2,8,5,8,4,5,10,4,7,1,1,5,5,4,4,6,4,1,4,1,1,7,5,5,5,5,7,3,7,1,2,6,5,4,5,6,5,1,5,1,1,6,4,8,4,5,9,4,9,1,1,5,4,3,4,8,4,1,4,2,1,7,4,8,4,5,8,5,8,1,1,4,3,23616.38292904067400
2009000521957,H,2,1400,1,42,1048571,1048026,20,1,1,,,2,04,,0000,030,2,0002,250,1,,,,,,,5,,,,1,4,,,1,0540,9,,,,,,1,6,17100,0,4,4,4,1,1,5,00,,0,0,00,,0,1,0,0,1,1,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,6,34,21,22,6,23,20,38,17,18,6,31,40,19,32,22,7,24,5,7,20,22,6,37,22,32,39,22,37,6,24,29,20,6,22,37,20,33,26,24,39,7,19,20,34,19,24,7,26,22,35,6,5,19,6,21,32,19,31,31,20,21,33,5,23,8,5,19,5,36,16,20,26,34,20,7,21,5,17921.24755584444000
2009001190686,H,2,1400,1,42,1048571,1048026,5,2,1,2,1,3,02,2,0000,110,2,0002,280,1,00560,,,,,3,6,,,,1,2,,12,3,0002,5,4,000045140,4,,,1,1,45140,0,4,4,4,1,1,5,00,02,0,0,00,014,0,1,0,0,2,2,1,00509,,0,1,19,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,5,9,2,9,4,2,1,1,5,9,1,6,6,6,5,8,6,1,5,5,4,2,8,1,5,7,9,8,5,1,10,6,6,6,5,1,5,10,5,4,6,9,1,9,6,1,2,1,5,9,2,4,5,5,5,9,6,1,6,5,5,1,8,2,5,8,8,8,5,1,9,5,6,6,4,1,4,47307.90144273789600
2008001312621,H,2,1400,1,42,1044592,1063801,6,2,1,1,,3,02,2,0000,280,2,0002,003,3,00600,,1,00980,1,1,7,,,,1,1,,14,2,0720,5,3,000070000,4,,,1,1,70000,0,4,4,4,1,1,4,00,02,0,0,00,023,0,1,0,0,1,1,1,01320,3,0,1,28,1,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,6,5,6,2,1,7,2,9,2,11,5,9,8,6,7,6,6,6,9,6,2,12,9,5,7,1,6,6,5,5,1,7,6,10,11,1,2,5,10,5,2,11,11,7,5,2,5,6,6,6,1,5,6,10,12,2,2,2,7,10,5,6,7,2,1,6,1,10,2,11,7,10,10,5,6,6,5,2,74466.07229877690000
2009000803553,H,2,1400,1,42,1048571,1048026,19,2,1,1,,3,02,2,0000,050,2,0002,110,1,00900,,2,00330,2,1,5,,,,1,1,,11,1,0620,6,3,000046600,4,,,1,1,46600,0,4,4,4,1,1,6,00,02,0,0,00,019,0,1,0,0,2,2,1,00750,3,0,1,28,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,18,20,19,16,33,19,19,7,5,44,32,6,24,30,5,5,19,15,17,31,20,17,17,21,36,19,19,6,6,31,29,5,23,32,6,6,17,20,22,29,19,19,16,16,30,18,19,5,6,32,40,6,19,32,4,6,21,17,19,30,19,19,20,16,30,20,23,6,6,31,37,7,15,27,5,5,21,20,48838.01965510824000
2007001270797,H,2,1400,1,42,1084729,1102938,4,2,1,3,1,5,02,2,0000,040,2,0002,300,2,00300,,,,,3,9,,,,1,2,,10,1,0002,9,4,000024000,4,,,1,1,24000,0,4,4,4,1,1,7,00,02,0,0,00,022,0,1,0,0,2,1,1,00445,,0,0,21,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,4,1,5,5,8,5,7,5,7,5,4,1,5,5,1,8,7,5,5,4,7,5,1,8,6,8,5,1,5,2,8,4,1,1,4,4,5,1,8,7,4,9,5,4,1,5,1,4,1,5,4,7,5,5,7,1,2,4,6,4,1,4,9,2,5,2,5,7,4,9,2,5,8,7,5,3,5,26470.52176152528000
2010000633799,H,2,1400,1,42,1031543,1039407,7,2,1,2,1,3,02,2,0000,080,2,0002,040,2,00470,,,,,3,6,,,,1,2,,14,2,0002,4,4,000019000,4,,,1,1,19000,0,4,4,4,1,1,4,00,02,0,0,00,015,0,1,0,0,2,2,1,00239,,0,1,21,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,8,5,10,5,8,2,5,2,9,1,6,8,11,7,5,14,15,8,7,5,7,12,9,1,10,6,10,5,2,7,1,13,5,2,3,6,7,2,4,9,10,7,13,7,10,3,6,3,7,2,7,5,12,6,5,11,16,7,10,4,6,14,5,2,10,8,16,5,1,7,2,7,5,3,2,5,8,19748.73817238824000
2008001269737,H,2,1400,1,42,1044592,1063801,25,1,1,1,,3,02,2,0000,030,2,0002,080,1,00610,,,,,3,6,,,,1,2,,14,1,0860,7,,,,,,1,6,19000,0,4,4,4,1,1,7,00,,0,0,00,019,0,1,0,0,1,1,1,00298,,0,1,17,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,22,29,32,28,35,6,10,56,31,6,24,47,6,7,24,19,45,22,28,24,25,27,7,24,30,34,43,10,6,37,22,8,35,30,20,19,8,31,24,24,22,21,43,25,19,5,6,40,43,8,30,40,6,9,26,23,33,23,18,27,25,24,8,29,22,38,34,6,6,42,27,7,50,46,26,35,5,23,20212.21962395373000
2010000248221,H,2,1400,1,42,1031543,1039407,13,3,1,1,,2,02,2,0000,240,1,0002,510,2,,,,,,,4,2,00400,,1,3,,,1,0002,7,7,000020100,2,1150,069,3,3,20100,0,3,3,3,1,1,2,02,03,0,0,02,,0,1,0,1,0,0,1,,,1,0,,1,14,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,12,12,3,11,13,21,21,4,4,22,13,4,21,23,12,12,14,3,14,11,12,13,4,13,13,19,27,4,3,24,12,3,24,22,12,12,13,19,13,13,13,14,20,12,13,4,4,20,21,4,14,18,3,4,14,14,15,18,13,14,13,13,23,11,12,3,3,20,25,4,11,23,5,4,12,12,15,20892.08617184229600
2009000684905,H,2,1400,1,42,1048571,1048026,9,1,1,1,,2,02,2,0000,090,2,3200,003,4,00410,,,,,3,6,,,,1,2,,08,2,0320,9,,,,,,1,6,15400,0,4,4,4,1,1,5,00,,0,0,00,038,0,1,0,0,1,1,1,00485,,0,1,18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,17,8,10,17,8,11,15,9,10,10,17,4,3,3,3,16,8,9,9,3,14,8,9,17,11,9,17,11,8,8,14,3,3,3,2,18,8,9,10,15,3,9,7,2,9,8,3,8,11,9,3,19,15,18,15,3,10,9,9,14,2,9,8,2,9,9,3,10,10,9,3,17,14,14,16,3,9,8,16139.60306198856000
2010000531125,H,2,1400,1,42,1031543,1039407,8,1,1,2,1,2,02,2,0000,050,2,1000,003,5,00240,,2,00330,2,1,6,,,,1,1,,05,2,0002,9,,,,,,1,4,25000,0,4,4,4,1,1,6,00,,0,0,00,025,0,1,0,0,0,0,2,00525,3,0,1,12,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,14,8,2,11,2,8,9,9,8,9,7,12,2,7,8,3,3,7,13,7,8,13,7,6,8,12,3,2,2,2,12,6,8,2,15,6,8,13,8,12,13,9,2,13,2,8,7,8,8,8,7,12,2,7,9,2,3,8,12,7,8,14,8,6,7,13,1,2,2,2,12,7,9,2,15,8,8,14,25985.18180577400000
2010000959194,H,2,1400,1,42,1031543,1039407,18,1,1,3,1,3,02,2,0000,100,2,2400,003,4,00600,,,,,3,6,,,,1,2,,16,2,0400,4,,,,,,1,4,70000,0,4,4,4,1,1,6,00,,0,0,00,008,0,1,0,0,0,0,2,00483,,0,0,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,18,20,28,19,5,16,5,6,27,18,29,17,14,26,20,35,6,16,5,16,21,18,32,16,5,17,4,5,28,19,26,18,21,26,19,27,5,18,29,18,18,17,5,18,28,14,26,31,6,17,5,18,16,5,21,6,30,16,31,18,18,19,5,18,30,17,28,24,5,19,5,18,17,5,21,5,31,19,72758.50905616720000
2007000642084,H,2,1400,1,42,1084729,1102938,8,2,1,2,1,3,02,2,0000,080,2,0002,030,1,00250,,2,00490,2,1,5,,,,1,1,,13,2,0590,4,5,000073500,4,,,1,2,73500,0,4,4,4,1,1,6,00,02,0,0,00,013,0,1,0,0,0,0,2,00812,3,0,1,29,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,2,8,11,9,13,13,2,8,2,9,8,2,8,3,13,16,10,9,9,7,3,8,16,7,14,15,2,8,2,8,7,2,7,2,13,14,8,9,9,8,13,9,2,7,2,2,15,8,16,9,10,15,8,14,2,3,8,9,8,6,13,8,2,7,3,2,15,7,13,9,9,17,7,15,2,2,10,81065.97289467117000
2009000577752,H,2,1400,1,42,1048571,1048026,63,5,1,1,,2,02,2,0000,100,2,1200,003,4,00300,,1,00300,1,1,6,,,,1,1,,10,3,0780,8,1,000031500,3,,,1,1,31500,0,1,1,1,1,1,3,02,05,0,0,02,022,0,1,0,1,0,0,2,00565,3,0,1,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77,21,51,86,65,68,58,90,87,86,20,67,24,66,59,56,18,19,109,61,21,68,112,68,116,119,16,68,22,66,64,18,54,18,110,103,51,59,70,23,76,103,61,22,63,63,62,18,71,24,107,69,87,55,61,70,107,85,22,63,94,67,22,58,23,21,95,56,89,67,56,91,54,106,26,19,56,63,64,104,33012.82444497660000
2008001246032,H,2,1400,1,42,1044592,1063801,10,4,1,2,1,3,01,2,0000,110,2,0002,003,2,00000,00004,,,,3,6,,,,1,2,,01,3,0002,3,1,000094900,2,,,1,1,94900,0,2,2,2,1,1,5,01,04,0,0,01,001,0,1,0,1,0,0,2,00110,,0,0,01,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,16,8,9,9,14,8,14,2,9,3,11,10,10,3,3,16,10,2,8,15,10,14,19,3,8,2,11,8,2,8,2,19,14,10,10,9,2,9,13,10,15,9,9,7,14,11,18,3,9,3,10,10,10,2,3,12,8,3,9,14,12,16,17,3,10,3,11,10,2,10,3,15,19,8,9,8,2,8,15,100954.71801648468300
2008000491103,H,2,1400,1,42,1044592,1063801,13,3,1,2,1,4,02,2,0000,150,2,1000,003,5,00000,,,,,3,7,,,,1,2,,09,2,0002,9,1,000021240,2,,,1,1,21240,0,2,2,2,1,1,6,01,03,0,0,01,016,0,1,0,1,0,0,2,00275,,0,1,12,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,13,18,27,12,13,13,25,4,26,16,5,4,4,13,19,4,13,12,21,4,4,16,13,23,27,4,14,15,12,3,11,13,14,21,16,15,5,22,13,13,13,24,19,12,13,15,26,5,22,14,4,3,4,15,24,5,13,17,21,4,4,13,13,27,25,3,15,14,13,5,11,13,14,22,13,14,6,23,14,22595.13393751459080
2007001363029,H,2,1400,1,42,1084729,1102938,8,5,1,2,1,4,02,2,0000,130,2,0002,003,1,00900,,,,,3,6,,,,1,2,,18,2,0002,9,2,000180800,2,,,1,1,180800,0,2,2,2,1,1,5,03,05,0,0,03,003,0,1,0,1,0,0,1,00438,,0,1,40,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,8,9,9,8,2,2,2,10,15,10,3,10,10,3,10,16,14,16,3,7,9,8,8,8,14,14,15,8,3,10,14,9,9,14,10,3,3,2,2,9,9,9,8,10,12,15,12,10,2,7,15,10,9,19,10,3,3,3,13,8,8,9,8,9,2,3,3,8,20,7,3,8,10,2,9,17,15,15,15,199411.26393682377600
2008000383103,H,2,1400,1,42,1044592,1063801,17,4,1,1,,3,01,2,0000,100,2,2000,003,4,00000,00600,,,,3,5,,,,1,2,,01,2,0980,5,2,000040400,2,,,1,1,40400,0,2,2,2,1,1,5,01,04,0,0,01,012,0,1,0,1,0,0,2,00419,,0,0,06,2,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,19,19,21,28,27,16,28,5,30,6,20,4,4,21,19,17,21,18,15,17,29,5,4,19,20,30,18,18,14,20,28,19,15,5,6,26,31,6,29,4,17,19,17,32,28,18,30,5,29,5,19,5,5,17,17,20,20,18,19,17,36,6,5,17,22,29,17,16,18,20,29,20,15,5,5,31,31,5,35,42977.56172672266800
2009000447701,H,2,1400,1,42,1048571,1048026,5,5,1,2,1,3,02,2,0000,180,2,0050,003,6,00420,,2,00900,1,1,5,,,,1,1,,12,2,0200,2,1,000039000,2,,,1,1,39000,0,3,3,3,1,1,4,03,05,0,0,03,035,0,1,0,1,0,0,1,01136,3,0,1,32,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,7,5,2,1,1,5,5,5,4,6,9,7,8,5,2,5,2,9,5,5,8,5,1,1,2,6,4,5,5,4,8,9,8,5,2,6,9,1,5,4,1,5,8,8,10,6,7,5,5,4,2,1,1,6,6,5,10,1,4,5,1,5,8,8,8,4,5,4,4,5,2,1,1,5,8,5,1,40873.02074139960000
2010000271507,H,2,1400,1,42,1031543,1039407,19,1,1,1,,3,01,2,0000,060,2,0002,003,1,00230,00090,,,,3,5,,,,1,2,,05,1,0002,3,,,,,,1,6,13900,0,4,4,4,1,1,3,00,,0,0,00,010,0,1,0,0,1,1,2,00112,,0,0,08,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,32,7,5,6,5,33,23,18,5,34,22,18,33,21,21,34,19,20,20,20,5,34,29,33,31,4,19,21,35,5,19,19,6,20,22,7,21,20,17,20,33,8,7,7,7,33,21,18,7,32,18,16,33,20,19,35,16,17,19,17,6,33,30,37,31,6,20,19,34,5,22,18,4,22,23,6,19,22,21,14447.76108401034400
2008000774139,H,2,1400,1,42,1044592,1063801,6,1,1,2,1,2,02,2,0000,060,2,1200,003,4,00650,,,,,3,6,,,,1,2,,16,1,0002,4,,,,,,1,6,22700,0,4,4,4,1,1,6,00,,0,0,00,018,0,1,0,0,1,1,2,00347,,0,1,28,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,2,6,4,12,7,10,7,11,4,4,1,6,6,3,10,9,2,12,7,13,6,2,10,6,12,5,2,8,2,10,6,1,1,5,5,6,8,6,10,6,10,6,8,2,5,1,6,2,6,6,12,5,6,13,2,2,10,2,5,2,7,11,2,7,1,6,10,4,10,1,7,10,11,7,6,9,5,8,24148.28344546050900
2010000917079,H,2,1400,1,42,1031543,1039407,19,1,1,3,1,3,01,2,0000,090,2,0002,003,1,01000,01300,1,00940,1,1,6,,,00240,1,1,,14,3,0002,2,,,,,,1,6,75004,0,4,4,4,1,1,4,00,,0,0,00,022,0,1,0,0,0,0,1,01378,1,0,0,25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,5,25,17,17,29,17,34,21,20,30,20,5,24,29,5,19,15,25,40,17,28,23,26,19,6,21,6,19,19,5,16,32,5,6,35,20,18,7,6,20,5,24,18,18,31,17,34,22,22,34,18,5,29,32,6,18,17,31,36,16,27,17,23,20,7,22,4,13,19,5,15,24,6,6,28,21,23,7,77959.70304641092384
2008000474954,H,2,1400,1,42,1044592,1063801,6,3,1,1,,3,02,2,0000,110,2,2100,180,1,00450,,2,00680,1,1,8,,,00360,1,1,,13,2,1200,9,1,000078000,2,,,1,1,78000,0,2,2,2,1,1,5,01,03,0,0,01,025,0,1,0,1,0,0,1,01643,1,0,1,32,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,9,5,9,10,6,9,1,7,5,5,1,6,11,6,2,2,6,7,7,9,2,6,2,3,5,2,9,6,6,6,11,6,2,6,9,11,6,6,6,9,1,5,2,2,6,2,9,5,6,6,10,6,1,6,12,10,6,6,6,2,9,6,11,10,6,11,2,8,6,5,1,5,8,6,2,2,6,82976.48056149426000
2007000738628,H,2,1400,1,42,1084729,1102938,16,1,1,,,2,07,,0000,001,2,0002,001,1,,,,,,,3,2,00640,,1,3,,,0,0001,2,,,,0640,018,1,6,42300,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,1,1,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,28,16,15,14,4,18,17,26,4,30,26,15,18,5,6,27,14,15,27,4,13,24,26,30,17,5,31,17,14,14,16,5,6,13,15,15,5,16,23,4,17,26,24,27,15,5,28,15,13,18,17,4,4,18,18,14,5,5,14,16,27,15,15,19,6,14,18,26,3,23,25,19,17,4,4,23,18,5,46654.29460468830600
2007000382922,H,2,1400,1,42,1084729,1102938,6,1,1,2,1,2,02,2,0000,100,2,0002,060,1,00690,,2,00380,2,1,6,,,,1,1,,08,1,0002,9,,,,,,1,4,36100,0,4,4,4,1,1,4,00,,0,0,00,021,0,1,0,0,0,0,1,00640,3,0,1,12,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,9,8,6,1,9,2,5,5,5,5,6,4,8,1,6,6,5,5,5,9,5,5,9,5,5,6,8,1,2,2,2,8,5,6,2,10,11,2,1,4,10,9,5,1,10,1,5,5,5,5,5,5,9,1,5,4,4,7,6,11,6,6,9,5,5,5,6,2,2,1,2,8,4,5,1,9,10,39816.07648296094200
2008000999283,H,2,1400,1,42,1044592,1063801,9,2,1,2,1,4,01,2,0000,090,2,2000,010,4,00000,00000,,,,3,7,,,,1,2,,03,2,0320,6,8,000039700,4,,,1,3,39700,0,4,4,4,1,1,7,00,02,0,0,00,011,0,1,0,0,1,1,2,00361,,0,0,18,1,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,18,3,3,3,3,18,10,8,3,17,9,9,19,12,10,19,12,10,9,10,3,14,15,20,16,3,10,10,14,3,9,10,3,11,10,3,10,8,9,9,16,3,3,3,4,17,9,9,3,17,11,10,16,8,9,19,10,10,10,9,3,19,18,14,20,3,11,10,16,3,10,11,3,9,10,2,11,12,11,42232.90100373489900
2011000767840,H,2,1400,1,42,1000000,1018237,9,4,1,1,,3,02,2,0000,110,1,0002,100,1,01200,,2,00630,2,1,8,,,,1,1,,15,2,0030,9,1,000073000,2,,,1,1,73000,0,2,2,2,1,1,4,02,04,0,0,02,017,0,1,0,1,0,0,1,01026,3,0,1,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,3,3,18,10,3,14,18,11,10,3,8,10,12,10,3,11,9,9,18,15,3,3,12,14,3,16,16,9,10,3,10,11,8,9,3,9,11,10,18,18,2,3,17,11,2,16,17,10,9,2,11,10,11,10,3,10,10,9,19,17,3,2,16,10,3,15,19,10,9,2,8,8,8,8,3,11,10,7,74331.3010000
2008001165424,H,2,1400,1,42,1044592,1063801,16,1,1,1,,1,02,2,0000,030,2,0002,030,1,,,,,,,3,,,,1,4,,,1,0610,9,,,,,,1,6,18000,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,1,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,15,29,33,4,26,16,16,4,4,4,16,16,25,4,17,28,18,17,5,4,4,17,16,17,15,27,5,15,17,16,31,4,15,19,29,15,30,32,16,16,15,4,5,27,5,16,14,24,28,28,13,15,6,31,16,5,14,15,30,28,28,16,16,14,16,5,30,18,16,18,5,23,17,15,5,16,4,5,15,19148.41859111406000
2007000729124,H,2,1400,1,42,1084729,1102938,6,2,1,2,1,3,02,2,0000,050,2,0002,110,1,00300,,,,,3,6,,,,1,2,,11,2,0780,5,1,000050200,4,,,1,1,50200,0,4,4,4,1,1,7,00,02,0,0,00,008,0,1,0,0,2,2,2,00330,,0,1,21,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2,2,6,5,5,9,5,1,5,1,2,10,7,8,5,6,8,5,6,1,11,10,6,5,5,2,5,9,5,8,9,2,6,2,6,5,1,5,5,2,8,12,6,5,6,2,5,10,5,8,9,2,5,2,5,6,1,5,5,9,2,1,5,7,5,11,6,1,6,1,1,8,4,9,6,5,6,5,4,55367.50801785704400
2011000055304,H,2,1400,1,42,1000000,1018237,6,2,1,2,1,2,02,1,0000,080,1,0002,070,1,00290,,2,00210,2,1,5,,,00190,1,1,,08,2,0002,5,2,000028250,4,,,1,1,28250,0,4,4,4,1,1,7,00,02,0,0,00,025,0,1,0,0,0,0,1,00600,2,0,0,08,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,2,5,8,6,2,1,5,5,1,10,5,8,9,5,8,1,5,6,6,5,2,6,8,5,1,1,6,5,1,8,5,10,10,5,9,1,4,6,5,5,1,5,9,5,2,1,5,6,2,8,6,10,8,5,9,1,5,6,6,5,2,6,7,5,1,1,5,6,2,8,4,8,8,4,8,1,4,28765.1952500
2010000989383,H,2,1400,1,42,1031543,1039407,7,2,1,1,,3,02,2,0000,100,2,0200,003,4,00100,,1,00300,1,1,7,,,,1,1,,14,4,0100,9,4,000112200,4,,,1,1,112200,0,4,4,4,1,1,1,00,02,0,0,00,005,0,1,0,0,2,0,1,00425,3,0,1,14,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,2,2,11,7,9,13,7,12,6,6,7,2,7,3,7,7,14,2,7,12,1,2,11,7,7,12,7,10,8,6,6,2,6,2,7,7,2,13,6,1,13,10,2,7,7,2,7,2,6,7,8,11,7,13,6,6,3,11,6,2,11,14,2,6,6,1,6,2,8,8,8,11,8,12,6,6,13,116621.49594431371200
2007000377377,H,2,1400,1,42,1084729,1102938,5,2,1,3,1,4,02,2,0000,070,2,0002,003,1,00500,,,,,3,7,,,,1,2,,11,1,0002,6,2,000015700,4,,,1,1,15700,0,4,4,4,1,1,7,00,02,0,0,00,021,0,1,0,0,2,2,1,00279,,0,0,32,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,5,5,5,6,10,8,8,5,1,5,9,6,6,10,6,2,2,2,2,5,6,6,5,6,8,8,9,6,1,5,8,5,6,10,5,9,8,10,10,6,5,6,5,5,2,2,2,6,9,6,1,4,5,1,6,10,10,10,11,5,6,5,5,5,1,1,1,6,8,7,2,6,6,1,6,2,17316.13298566445400
2009000595811,H,2,1400,1,42,1048571,1048026,14,4,1,1,,4,02,2,0000,090,1,1200,003,4,,,,,,,6,,,,1,4,,,0,1200,9,7,000029700,4,,,1,3,29700,0,4,4,4,1,1,1,00,04,0,0,00,,0,1,0,0,0,0,1,,,1,0,,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,12,11,22,22,4,5,16,12,4,27,28,12,10,10,12,11,30,12,19,17,16,11,4,6,19,22,6,15,20,6,6,13,18,27,12,15,23,15,12,19,16,26,7,5,21,17,8,12,21,7,5,16,19,19,19,18,10,13,8,6,18,22,18,15,6,7,19,14,7,19,23,19,11,4,14,18,9,10,31126.37733383508000
